cliente_id,edad_cliente,antiguedad_meses,frecuencia_compra,ticket_promedio,dias_desde_ultima_compra,canal_preferido,tipo_cliente,region,uso_descuento,visitas_web_30d,compras_ult_90d,reclamos_ult_12m,compro_campania,valor_compra_futura,valor_real_campania
284,35,21,6,46.4,2,Tienda,Nuevo,Sur,0.312,10,3,0,1,118.76,118.76
285,18,9,7,121.03,2,Online,Recurrente,Occidente,0.264,3,4,0,1,200.08,200.08
286,28,21,4,69.01,38,Tienda,Nuevo,Norte,0.21,2,2,0,0,174.67,0.0
287,35,50,5,60.8,29,Online,Mayorista,Centro,0.634,9,0,0,1,123.42,123.42
288,26,39,5,58.77,15,Tienda,Mayorista,Norte,0.274,4,2,1,1,130.04,130.04
289,47,11,3,189.66,32,Online,Recurrente,Centro,0.128,9,0,0,1,169.84,169.84
290,35,17,8,152.63,93,Mixto,Recurrente,Occidente,0.646,9,2,0,1,248.88,248.88
291,42,60,5,84.48,3,Tienda,Recurrente,Occidente,0.718,6,2,0,1,204.1,204.1
292,51,19,4,132.51,4,Tienda,Recurrente,Sur,0.104,6,3,0,0,232.46,0.0
293,42,118,5,82.07,42,Online,Recurrente,Occidente,0.265,7,1,0,1,136.32,136.32
294,23,48,7,101.91,45,Online,Mayorista,Centro,0.283,8,1,0,0,237.51,0.0
295,46,33,5,97.77,30,Tienda,Mayorista,Centro,0.515,2,1,0,0,253.16,0.0
296,32,58,6,100.87,62,Tienda,Recurrente,Centro,0.077,3,2,1,0,134.68,0.0
297,20,84,9,352.83,77,Online,Recurrente,Centro,0.467,5,3,1,0,414.28,0.0
298,36,22,4,121.35,32,Online,Recurrente,Centro,0.081,5,1,0,0,193.54,0.0
299,43,21,9,43.46,10,Mixto,Nuevo,Sur,0.211,3,2,0,0,185.88,0.0
300,43,49,5,38.84,42,Online,Nuevo,Norte,0.424,13,1,1,0,146.78,0.0
301,20,8,7,109.33,41,Online,Recurrente,Centro,0.225,16,1,0,1,229.27,229.27
302,39,49,3,102.32,231,Online,Recurrente,Centro,0.409,9,0,0,0,152.73,0.0
303,49,10,5,80.65,151,Online,Recurrente,Centro,0.289,8,2,0,1,201.89,201.89
304,31,58,3,126.38,169,Tienda,Nuevo,Norte,0.41,6,0,0,0,154.57,0.0
305,39,89,3,124.57,52,Tienda,Recurrente,Occidente,0.102,7,2,1,0,180.2,0.0
306,39,18,6,137.96,18,Tienda,Mayorista,Oriente,0.274,3,1,0,1,234.31,234.31
307,40,7,5,59.51,7,Tienda,Recurrente,Norte,0.482,4,1,0,1,172.61,172.61
308,51,15,2,74.77,58,Tienda,Recurrente,Oriente,0.426,2,2,0,0,156.47,0.0
309,40,12,4,104.32,327,Tienda,Nuevo,Oriente,0.429,8,0,0,0,96.35,0.0
310,24,42,4,81.73,132,Online,Recurrente,Occidente,0.319,7,4,0,1,218.93,218.93
311,27,61,4,110.73,20,Mixto,Nuevo,Centro,0.264,10,1,0,1,174.06,174.06
312,41,40,7,91.15,45,Tienda,Nuevo,Norte,0.181,11,2,0,1,154.51,154.51
313,18,23,4,65.11,51,Mixto,Recurrente,Occidente,0.156,4,2,0,0,157.76,0.0
314,38,42,4,126.31,15,Tienda,Nuevo,Sur,0.101,5,3,1,0,178.95,0.0
315,39,2,5,82.13,8,Tienda,Recurrente,Oriente,0.366,8,0,0,1,143.96,143.96
316,44,23,3,73.21,134,Tienda,Nuevo,Centro,0.064,3,2,0,0,119.81,0.0
317,34,9,7,120.46,32,Mixto,Recurrente,Sur,0.268,6,4,0,1,224.25,224.25
318,39,17,6,85.73,84,Tienda,Recurrente,Centro,0.323,5,0,0,1,164.42,164.42
319,30,120,4,121.51,51,Tienda,Recurrente,Centro,0.257,7,1,0,1,216.67,216.67
320,30,7,6,129.66,128,Mixto,Recurrente,Oriente,0.458,5,0,0,1,147.6,147.6
321,49,6,4,186.9,194,Tienda,Mayorista,Occidente,0.436,5,0,1,0,242.27,0.0
322,32,38,3,44.0,14,Tienda,Nuevo,Occidente,0.145,9,1,0,0,87.83,0.0
323,42,2,7,67.47,6,Online,Nuevo,Centro,0.057,4,1,0,0,118.21,0.0
324,51,52,4,138.35,37,Tienda,Recurrente,Norte,0.115,2,2,0,1,211.4,211.4
325,57,32,2,93.11,37,Online,Nuevo,Centro,0.076,6,1,0,0,153.4,0.0
326,55,6,6,95.07,29,Tienda,Recurrente,Occidente,0.046,9,0,0,0,205.84,0.0
327,32,67,8,57.59,40,Mixto,Nuevo,Norte,0.607,6,1,0,1,222.16,222.16
328,22,72,3,166.9,15,Tienda,Recurrente,Oriente,0.088,5,0,0,1,201.64,201.64
329,35,79,6,100.33,97,Mixto,Recurrente,Sur,0.245,6,2,0,0,228.51,0.0
330,33,8,4,106.56,154,Tienda,Recurrente,Norte,0.408,5,2,0,0,162.79,0.0
331,38,21,7,211.93,31,Mixto,Recurrente,Centro,0.519,5,2,0,1,326.05,326.05
332,35,8,7,91.28,60,Mixto,Recurrente,Occidente,0.365,5,1,0,1,210.22,210.22
333,37,24,4,72.47,20,Online,Recurrente,Centro,0.693,10,1,0,0,160.77,0.0
334,18,30,4,127.14,47,Mixto,Recurrente,Centro,0.373,6,2,0,1,195.76,195.76
335,42,82,4,118.6,30,Online,Recurrente,Occidente,0.229,5,2,0,0,156.33,0.0
336,59,72,8,73.39,246,Online,Nuevo,Centro,0.104,9,2,0,0,159.3,0.0
337,58,4,4,114.41,14,Online,Recurrente,Norte,0.542,9,2,0,1,220.47,220.47
338,45,46,4,72.57,22,Online,Nuevo,Norte,0.2,6,3,0,0,192.4,0.0
339,46,40,5,77.7,107,Mixto,Recurrente,Occidente,0.025,3,3,0,0,176.79,0.0
340,30,22,5,138.29,1,Mixto,Recurrente,Sur,0.343,3,0,0,0,242.27,0.0
341,33,26,3,53.9,55,Mixto,Recurrente,Oriente,0.459,4,1,0,1,173.04,173.04
342,63,20,1,49.84,45,Online,Recurrente,Occidente,0.119,4,1,0,0,66.57,0.0
343,42,15,4,147.18,1,Online,Recurrente,Centro,0.237,6,3,0,1,236.27,236.27
344,53,55,8,72.87,33,Mixto,Recurrente,Norte,0.425,6,3,0,1,194.1,194.1
345,39,47,3,199.36,47,Online,Recurrente,Sur,0.217,8,1,0,0,234.44,0.0
346,45,9,4,228.05,29,Mixto,Recurrente,Centro,0.799,7,3,1,1,272.96,272.96
347,47,10,2,118.63,29,Tienda,Mayorista,Oriente,0.379,4,1,1,0,166.02,0.0
348,46,27,7,91.19,73,Tienda,Recurrente,Centro,0.135,5,1,0,1,169.75,169.75
349,27,5,2,83.73,11,Mixto,Recurrente,Occidente,0.09,3,2,0,1,137.49,137.49
350,36,60,6,79.65,65,Tienda,Recurrente,Occidente,0.119,5,2,0,0,146.47,0.0
351,62,66,5,61.78,23,Mixto,Mayorista,Oriente,0.324,6,3,0,1,212.37,212.37
352,38,34,2,73.54,71,Mixto,Nuevo,Norte,0.141,3,0,0,1,150.22,150.22
353,52,13,4,103.55,65,Online,Nuevo,Norte,0.487,7,1,0,1,141.92,141.92
354,37,13,2,189.02,25,Mixto,Recurrente,Sur,0.302,6,0,0,1,184.49,184.49
355,25,21,3,82.67,1,Online,Mayorista,Occidente,0.224,9,1,0,1,170.73,170.73
356,29,8,2,201.55,12,Online,Recurrente,Centro,0.643,4,1,0,1,247.92,247.92
357,22,10,1,97.63,21,Mixto,Nuevo,Norte,0.074,4,0,0,0,116.97,0.0
358,18,6,3,132.38,10,Tienda,Mayorista,Sur,0.303,2,0,1,0,179.47,0.0
359,35,11,4,145.75,180,Online,Recurrente,Centro,0.252,12,0,0,0,206.88,0.0
360,30,12,2,98.6,51,Online,Nuevo,Centro,0.423,13,0,1,0,127.38,0.0
361,23,11,2,75.96,6,Online,Recurrente,Norte,0.357,9,1,0,1,152.76,152.76
362,29,17,8,77.22,43,Online,Nuevo,Oriente,0.139,10,1,0,1,176.94,176.94
363,32,12,4,72.92,25,Tienda,Nuevo,Centro,0.321,3,0,0,1,113.41,113.41
364,44,27,5,91.07,1,Tienda,Recurrente,Sur,0.102,4,1,0,1,198.75,198.75
365,44,70,2,85.36,65,Tienda,Nuevo,Oriente,0.078,6,1,0,1,134.68,134.68
366,40,18,5,113.29,68,Online,Recurrente,Sur,0.19,9,1,0,1,196.25,196.25
367,49,6,2,124.5,11,Tienda,Recurrente,Sur,0.111,5,3,0,1,204.5,204.5
368,39,48,5,119.24,250,Online,Recurrente,Sur,0.094,7,0,0,0,225.08,0.0
369,41,3,5,107.53,103,Mixto,Mayorista,Oriente,0.284,4,2,0,0,201.96,0.0
370,27,30,3,128.43,25,Tienda,Nuevo,Sur,0.202,2,2,1,0,184.26,0.0
371,30,120,6,139.1,56,Online,Recurrente,Sur,0.367,8,0,1,1,245.55,245.55
372,37,57,3,75.4,34,Mixto,Recurrente,Centro,0.114,8,0,1,0,184.49,0.0
373,34,52,7,131.09,115,Tienda,Nuevo,Oriente,0.272,8,5,0,0,265.61,0.0
374,58,4,4,108.18,61,Tienda,Recurrente,Centro,0.384,7,4,0,1,170.05,170.05
375,45,25,10,121.16,167,Tienda,Mayorista,Centro,0.241,4,2,0,0,269.63,0.0
376,46,10,4,73.35,37,Online,Nuevo,Sur,0.125,10,2,0,1,146.69,146.69
377,36,19,0,120.98,5,Tienda,Recurrente,Centro,0.121,5,1,0,0,165.2,0.0
378,43,51,4,75.2,13,Online,Recurrente,Sur,0.042,9,3,0,0,174.71,0.0
379,55,21,3,260.11,15,Online,Recurrente,Centro,0.439,6,4,0,1,353.18,353.18
380,31,20,4,194.61,10,Online,Nuevo,Centro,0.184,4,1,1,1,241.7,241.7
381,52,72,6,118.84,8,Tienda,Nuevo,Occidente,0.371,2,0,0,1,184.26,184.26
382,22,35,2,258.35,28,Tienda,Recurrente,Oriente,0.287,2,1,0,1,221.62,221.62
383,45,17,4,122.23,197,Mixto,Mayorista,Norte,0.365,2,1,0,0,211.14,0.0
384,49,5,5,65.43,18,Mixto,Recurrente,Sur,0.183,6,0,0,1,154.17,154.17
385,49,27,0,110.29,14,Mixto,Mayorista,Sur,0.044,1,0,0,1,181.04,181.04
386,49,34,2,188.25,2,Tienda,Recurrente,Oriente,0.546,4,1,0,1,257.6,257.6
387,22,31,2,121.63,49,Online,Nuevo,Sur,0.009,13,0,1,1,125.41,125.41
388,34,57,5,123.09,36,Tienda,Recurrente,Centro,0.288,4,0,1,1,225.25,225.25
389,56,87,4,75.71,24,Mixto,Nuevo,Oriente,0.264,4,1,0,0,117.94,0.0
390,50,35,2,69.93,27,Online,Mayorista,Oriente,0.133,5,0,0,1,95.17,95.17
391,31,8,4,66.27,19,Tienda,Recurrente,Oriente,0.06,4,1,0,1,147.76,147.76
392,30,32,4,50.56,16,Online,Nuevo,Occidente,0.505,7,0,1,1,111.83,111.83
393,43,28,3,78.36,47,Mixto,Recurrente,Occidente,0.137,5,1,0,1,110.51,110.51
394,37,47,4,130.16,126,Mixto,Recurrente,Oriente,0.22,3,0,0,1,201.0,201.0
395,36,26,1,51.0,144,Tienda,Recurrente,Occidente,0.521,6,1,0,0,104.88,0.0
396,30,16,4,263.76,114,Mixto,Recurrente,Centro,0.261,9,0,0,1,283.08,283.08
397,41,3,8,88.73,117,Mixto,Recurrente,Occidente,0.22,6,3,0,1,181.13,181.13
398,47,41,7,124.6,19,Online,Recurrente,Occidente,0.599,17,2,0,1,164.59,164.59
399,38,58,3,118.46,69,Mixto,Recurrente,Occidente,0.153,4,0,0,0,223.85,0.0
400,46,12,3,91.94,20,Online,Recurrente,Occidente,0.265,10,3,0,0,230.3,0.0
401,38,7,4,95.33,6,Tienda,Nuevo,Centro,0.57,2,0,0,1,119.59,119.59
402,68,43,6,115.1,63,Tienda,Recurrente,Sur,0.232,8,1,0,0,207.57,0.0
403,46,5,2,70.31,59,Mixto,Recurrente,Occidente,0.247,6,1,0,0,127.43,0.0
404,54,38,4,113.34,83,Mixto,Nuevo,Sur,0.39,3,2,0,0,248.7,0.0
405,20,3,3,118.97,55,Tienda,Recurrente,Occidente,0.384,3,1,0,0,185.7,0.0
406,31,17,6,91.69,28,Mixto,Nuevo,Norte,0.509,5,4,0,1,198.93,198.93
407,36,17,2,55.32,61,Online,Recurrente,Norte,0.411,6,1,1,0,160.89,0.0
408,29,69,3,87.12,124,Tienda,Nuevo,Norte,0.533,6,0,0,0,123.05,0.0
409,18,50,4,131.45,39,Online,Recurrente,Norte,0.294,7,0,0,1,207.73,207.73
410,34,2,1,128.78,4,Tienda,Nuevo,Sur,0.053,10,0,0,0,158.21,0.0
411,56,20,8,91.26,58,Mixto,Nuevo,Sur,0.274,5,1,0,0,204.17,0.0
412,43,19,3,173.3,16,Mixto,Recurrente,Sur,0.232,6,0,0,0,253.82,0.0
413,44,20,5,80.97,261,Online,Recurrente,Occidente,0.346,7,1,0,0,188.72,0.0
414,49,8,6,49.66,25,Tienda,Nuevo,Occidente,0.414,5,3,0,0,169.57,0.0
415,36,33,2,90.29,9,Mixto,Recurrente,Oriente,0.331,5,2,0,1,229.9,229.9
416,51,32,5,45.94,30,Mixto,Nuevo,Centro,0.105,5,1,0,0,179.69,0.0
417,39,120,4,56.01,130,Tienda,Mayorista,Centro,0.341,7,1,1,0,200.73,0.0
418,46,1,2,48.32,14,Online,Mayorista,Oriente,0.329,3,2,0,1,167.4,167.4
419,27,69,5,215.12,46,Mixto,Recurrente,Oriente,0.153,3,1,0,1,273.6,273.6
420,39,10,6,93.64,36,Online,Recurrente,Occidente,0.247,7,3,1,1,222.63,222.63
421,43,1,8,111.47,36,Online,Nuevo,Sur,0.299,7,1,1,0,204.47,0.0
422,30,22,5,168.43,52,Online,Recurrente,Norte,0.097,12,0,0,1,196.18,196.18
423,26,18,1,194.64,119,Online,Nuevo,Centro,0.072,10,1,0,0,183.82,0.0
424,20,59,6,74.97,28,Mixto,Nuevo,Centro,0.214,8,2,0,1,183.44,183.44
425,43,120,2,84.64,119,Tienda,Mayorista,Sur,0.359,4,0,0,0,104.98,0.0
426,41,70,3,67.5,31,Tienda,Recurrente,Norte,0.19,1,2,0,1,119.18,119.18
427,48,3,8,88.26,11,Tienda,Recurrente,Norte,0.48,6,2,0,0,213.54,0.0
428,44,37,5,256.0,84,Online,Recurrente,Centro,0.159,6,0,0,1,287.87,287.87
429,60,77,8,66.54,33,Online,Nuevo,Sur,0.247,9,2,0,1,171.05,171.05
430,42,19,3,178.97,251,Tienda,Recurrente,Norte,0.114,2,1,1,0,274.63,0.0
431,48,58,5,97.27,115,Online,Recurrente,Sur,0.143,5,0,0,0,197.97,0.0
432,42,46,5,76.33,96,Tienda,Mayorista,Norte,0.143,4,0,0,0,182.74,0.0
433,40,7,6,142.32,20,Online,Recurrente,Centro,0.221,5,0,0,1,207.91,207.91
434,33,68,2,142.07,60,Tienda,Recurrente,Occidente,0.245,4,0,1,0,171.2,0.0
435,45,120,2,74.77,71,Online,Recurrente,Sur,0.119,3,2,0,0,164.76,0.0
436,39,24,3,77.42,115,Tienda,Recurrente,Sur,0.221,3,0,1,0,127.46,0.0
437,27,10,1,83.49,31,Online,Recurrente,Oriente,0.065,5,0,0,0,122.8,0.0
438,40,24,5,110.3,9,Tienda,Recurrente,Centro,0.155,3,1,0,1,211.27,211.27
439,26,31,1,64.57,58,Mixto,Nuevo,Sur,0.14,4,0,0,0,85.54,0.0
440,40,32,2,74.83,16,Online,Recurrente,Sur,0.277,12,1,0,1,130.24,130.24
441,50,42,7,69.32,39,Tienda,Recurrente,Centro,0.586,2,2,0,0,190.13,0.0
442,46,17,5,60.57,59,Online,Nuevo,Oriente,0.469,9,0,0,1,109.25,109.25
443,23,37,4,107.67,33,Online,Nuevo,Centro,0.59,7,2,0,0,143.8,0.0
444,22,6,5,83.08,1,Tienda,Nuevo,Oriente,0.316,7,1,1,0,152.11,0.0
445,18,4,1,123.89,9,Online,Recurrente,Sur,0.289,6,2,0,1,179.48,179.48
446,34,16,2,79.11,69,Mixto,Mayorista,Centro,0.553,6,0,0,1,160.83,160.83
447,38,14,1,63.82,159,Mixto,Nuevo,Centro,0.16,4,1,0,0,110.72,0.0
448,18,1,3,107.42,15,Tienda,Nuevo,Occidente,0.101,5,2,0,0,162.86,0.0
449,31,11,4,66.23,49,Tienda,Nuevo,Occidente,0.575,8,2,0,1,141.69,141.69
450,19,101,6,83.25,32,Tienda,Nuevo,Sur,0.045,7,0,0,0,135.48,0.0
451,31,22,3,76.85,5,Mixto,Nuevo,Sur,0.393,4,1,0,0,191.57,0.0
452,51,2,5,65.63,119,Online,Nuevo,Centro,0.288,6,0,0,0,135.96,0.0
453,40,26,4,62.74,227,Tienda,Nuevo,Norte,0.352,3,1,1,0,141.38,0.0
454,56,50,5,119.27,281,Tienda,Recurrente,Centro,0.523,5,1,0,0,231.85,0.0
455,46,71,2,86.13,4,Tienda,Nuevo,Norte,0.226,10,1,0,0,132.06,0.0
456,33,27,8,58.05,123,Online,Recurrente,Sur,0.038,10,3,1,0,174.97,0.0
457,55,3,5,89.61,26,Online,Recurrente,Centro,0.167,7,0,1,1,189.12,189.12
458,48,41,2,43.12,23,Mixto,Nuevo,Centro,0.345,7,2,1,0,158.7,0.0
459,19,26,6,121.27,1,Tienda,Recurrente,Centro,0.321,6,1,0,0,181.63,0.0
460,34,9,5,87.64,46,Mixto,Nuevo,Centro,0.079,3,4,0,1,163.09,163.09
461,30,45,4,69.54,46,Tienda,Mayorista,Centro,0.136,2,1,0,0,207.18,0.0
462,36,9,4,135.06,39,Tienda,Recurrente,Sur,0.036,6,1,0,1,95.03,95.03
463,41,17,1,128.56,33,Online,Nuevo,Sur,0.9,10,2,0,0,213.09,0.0
464,50,12,5,70.79,122,Tienda,Recurrente,Sur,0.762,2,1,1,0,107.08,0.0
465,41,15,2,192.19,44,Online,Recurrente,Occidente,0.206,14,1,0,1,254.91,254.91
466,35,16,5,60.86,112,Online,Nuevo,Centro,0.457,5,0,0,0,119.78,0.0
467,48,1,2,117.89,9,Online,Recurrente,Centro,0.575,12,3,0,1,169.38,169.38
468,35,29,2,88.55,1,Tienda,Nuevo,Occidente,0.051,2,3,0,1,98.18,98.18
469,45,27,2,53.52,25,Online,Recurrente,Centro,0.152,14,1,0,0,168.64,0.0
470,36,1,2,80.24,114,Online,Nuevo,Sur,0.07,10,0,0,0,116.08,0.0
471,52,25,5,49.34,19,Tienda,Nuevo,Occidente,0.41,5,4,0,0,127.31,0.0
472,39,34,8,50.39,38,Online,Nuevo,Centro,0.255,6,2,0,0,177.23,0.0
473,32,70,7,100.33,42,Online,Nuevo,Centro,0.195,8,2,0,1,191.63,191.63
474,24,15,4,105.77,110,Mixto,Nuevo,Occidente,0.304,3,0,0,0,122.97,0.0
475,39,51,5,87.23,37,Online,Mayorista,Centro,0.324,9,1,0,0,153.87,0.0
476,33,23,4,125.12,4,Online,Recurrente,Occidente,0.32,12,0,0,1,158.26,158.26
477,53,7,3,131.79,19,Online,Recurrente,Centro,0.351,7,3,0,1,189.69,189.69
478,45,15,4,96.67,66,Tienda,Recurrente,Oriente,0.206,8,2,1,1,131.5,131.5
479,41,61,5,75.73,39,Mixto,Nuevo,Sur,0.144,3,2,2,0,173.49,0.0
480,35,1,4,157.58,37,Tienda,Mayorista,Norte,0.258,6,0,1,0,190.56,0.0
481,45,1,0,128.76,3,Online,Nuevo,Centro,0.313,6,0,0,1,126.55,126.55
482,27,1,4,177.06,189,Mixto,Nuevo,Centro,0.327,3,2,0,0,185.05,0.0
483,18,10,2,92.3,43,Online,Mayorista,Norte,0.559,7,1,1,0,138.66,0.0
484,24,83,3,159.45,2,Tienda,Mayorista,Norte,0.051,2,2,0,1,261.64,261.64
485,39,10,4,156.97,33,Tienda,Nuevo,Oriente,0.379,4,3,0,0,208.62,0.0
486,61,1,5,131.13,14,Online,Recurrente,Centro,0.424,8,1,0,1,169.67,169.67
487,50,1,4,40.98,53,Online,Recurrente,Oriente,0.246,11,1,0,0,143.07,0.0
488,40,30,3,85.84,12,Online,Nuevo,Occidente,0.37,6,1,0,0,121.66,0.0
489,35,7,5,164.12,128,Tienda,Nuevo,Centro,0.289,5,3,0,1,233.51,233.51
490,35,79,7,74.52,10,Mixto,Nuevo,Centro,0.487,6,1,0,1,139.71,139.71
491,38,4,5,214.55,365,Mixto,Recurrente,Norte,0.558,6,1,0,0,290.71,0.0
492,36,82,7,46.45,4,Online,Recurrente,Norte,0.375,16,3,1,1,197.12,197.12
493,53,16,3,62.31,77,Tienda,Nuevo,Centro,0.406,9,0,0,0,128.26,0.0
494,20,3,3,82.36,31,Online,Recurrente,Norte,0.092,10,1,0,0,135.53,0.0
495,50,3,1,93.24,26,Mixto,Recurrente,Norte,0.387,6,0,0,0,116.06,0.0
496,34,14,7,64.9,13,Tienda,Nuevo,Centro,0.512,4,2,0,1,189.33,189.33
497,25,59,3,96.6,4,Mixto,Nuevo,Sur,0.205,1,2,0,0,147.4,0.0
498,31,117,5,112.12,27,Online,Nuevo,Centro,0.386,10,0,0,1,194.16,194.16
499,37,51,6,86.96,148,Tienda,Mayorista,Oriente,0.178,4,0,0,0,223.02,0.0
500,53,35,5,174.42,4,Mixto,Recurrente,Occidente,0.072,4,0,0,1,256.59,256.59
501,30,62,5,128.22,8,Tienda,Recurrente,Sur,0.092,5,3,0,1,210.47,210.47
502,55,27,6,45.36,24,Tienda,Recurrente,Oriente,0.168,3,2,0,0,143.99,0.0
503,31,31,3,138.32,69,Online,Mayorista,Occidente,0.261,9,3,0,1,253.2,253.2
504,54,15,3,183.59,8,Online,Recurrente,Sur,0.309,10,0,0,0,257.58,0.0
505,35,6,5,84.21,1,Mixto,Recurrente,Norte,0.431,4,2,0,1,203.66,203.66
506,63,35,7,169.81,8,Online,Nuevo,Norte,0.149,7,5,0,1,261.41,261.41
507,47,30,7,103.75,93,Tienda,Recurrente,Oriente,0.54,5,2,0,0,208.98,0.0
508,35,48,1,75.85,12,Tienda,Recurrente,Centro,0.136,5,2,0,0,119.88,0.0
509,57,2,8,55.12,40,Mixto,Mayorista,Sur,0.571,4,3,0,1,234.49,234.49
510,40,11,3,63.8,100,Online,Nuevo,Centro,0.112,14,3,0,1,150.94,150.94
511,25,21,3,144.32,46,Online,Nuevo,Occidente,0.053,7,2,0,1,149.6,149.6
512,35,37,4,61.89,160,Online,Recurrente,Norte,0.215,12,0,0,0,135.52,0.0
513,23,1,1,97.55,29,Mixto,Nuevo,Centro,0.199,6,1,1,0,156.79,0.0
514,24,10,6,180.01,5,Mixto,Mayorista,Centro,0.045,5,2,0,1,314.34,314.34
515,49,1,7,69.81,11,Online,Recurrente,Centro,0.656,10,1,0,1,161.99,161.99
516,41,7,2,77.25,113,Tienda,Recurrente,Occidente,0.16,5,0,2,0,123.29,0.0
517,29,55,6,85.3,82,Online,Recurrente,Occidente,0.238,7,2,0,1,208.43,208.43
518,43,5,3,97.48,114,Mixto,Mayorista,Norte,0.767,8,1,0,0,180.75,0.0
519,30,1,1,176.02,10,Online,Nuevo,Occidente,0.561,7,0,0,0,194.45,0.0
520,41,32,2,114.28,54,Mixto,Mayorista,Centro,0.353,4,3,0,1,248.14,248.14
521,41,2,7,73.29,36,Tienda,Mayorista,Norte,0.242,5,1,0,0,176.53,0.0
522,48,35,4,105.22,28,Tienda,Recurrente,Occidente,0.05,2,5,0,1,264.56,264.56
523,18,12,10,106.25,124,Online,Recurrente,Sur,0.441,5,2,1,0,227.28,0.0
524,43,9,9,111.19,8,Online,Nuevo,Oriente,0.204,7,5,0,1,225.05,225.05
525,54,17,2,66.62,44,Tienda,Nuevo,Centro,0.149,2,4,0,1,115.78,115.78
526,53,30,6,151.74,17,Mixto,Recurrente,Sur,0.145,9,2,0,0,250.85,0.0
527,47,23,1,93.68,125,Tienda,Mayorista,Occidente,0.125,3,1,0,0,158.02,0.0
528,38,7,3,41.12,1,Tienda,Recurrente,Centro,0.36,6,0,0,0,113.08,0.0
529,37,13,2,82.72,49,Tienda,Recurrente,Centro,0.103,4,1,0,1,130.33,130.33
530,18,47,3,143.28,2,Mixto,Recurrente,Oriente,0.059,4,1,1,1,229.06,229.06
531,29,120,3,101.59,40,Tienda,Recurrente,Norte,0.115,5,0,0,0,154.08,0.0
532,34,52,3,105.32,187,Tienda,Mayorista,Sur,0.243,7,1,0,1,250.27,250.27
533,22,16,5,93.23,6,Online,Nuevo,Occidente,0.206,6,2,0,1,201.97,201.97
534,18,7,1,69.26,119,Online,Nuevo,Norte,0.031,6,1,0,0,152.41,0.0
535,30,1,6,118.46,45,Tienda,Nuevo,Sur,0.288,5,1,0,0,159.22,0.0
536,20,42,6,168.56,75,Mixto,Recurrente,Oriente,0.358,6,2,1,1,258.76,258.76
537,36,10,6,62.08,86,Tienda,Recurrente,Centro,0.537,6,1,0,0,163.13,0.0
538,20,7,5,171.64,88,Tienda,Nuevo,Sur,0.087,8,1,0,1,253.26,253.26
539,41,107,3,72.46,92,Online,Nuevo,Centro,0.208,9,1,0,0,120.96,0.0
540,30,22,6,105.82,54,Online,Nuevo,Norte,0.268,8,1,1,1,167.1,167.1
541,28,15,5,102.64,25,Tienda,Recurrente,Centro,0.154,3,3,0,0,181.67,0.0
542,35,49,6,120.91,68,Tienda,Mayorista,Sur,0.03,2,0,1,0,213.67,0.0
543,33,15,6,106.45,4,Tienda,Nuevo,Occidente,0.211,6,1,0,0,158.97,0.0
544,40,26,4,61.22,143,Online,Nuevo,Occidente,0.454,9,0,0,0,118.66,0.0
545,35,9,2,147.51,44,Online,Nuevo,Centro,0.279,9,1,0,0,148.07,0.0
546,36,28,0,106.12,42,Online,Nuevo,Norte,0.114,8,1,0,1,170.37,170.37
547,32,14,1,126.83,26,Tienda,Mayorista,Occidente,0.281,2,0,0,0,172.3,0.0
548,30,1,4,69.88,14,Tienda,Mayorista,Centro,0.401,5,1,0,0,212.67,0.0
549,42,2,2,88.41,29,Online,Nuevo,Occidente,0.134,13,0,0,1,112.48,112.48
550,33,33,4,91.49,209,Online,Nuevo,Centro,0.149,4,3,0,0,183.57,0.0
551,18,22,6,81.05,8,Online,Recurrente,Centro,0.265,6,0,1,1,139.78,139.78
552,35,19,5,112.05,5,Tienda,Nuevo,Centro,0.18,4,0,0,0,199.19,0.0
553,34,10,2,130.33,29,Online,Recurrente,Norte,0.18,5,1,0,1,142.08,142.08
554,47,20,3,224.15,6,Online,Recurrente,Occidente,0.008,6,2,1,1,270.73,270.73
555,55,42,4,113.38,75,Online,Nuevo,Norte,0.324,11,1,0,1,154.42,154.42
556,65,14,7,95.47,7,Tienda,Nuevo,Centro,0.336,2,2,0,0,220.63,0.0
557,32,4,6,91.92,19,Mixto,Recurrente,Occidente,0.095,6,1,1,1,210.81,210.81
558,46,29,3,56.59,75,Online,Nuevo,Sur,0.168,10,1,0,0,96.01,0.0
559,46,5,1,154.11,85,Tienda,Mayorista,Centro,0.233,2,3,0,0,228.39,0.0
560,18,23,4,82.9,56,Tienda,Recurrente,Norte,0.329,7,3,0,0,149.58,0.0
561,18,89,4,68.12,1,Online,Recurrente,Sur,0.075,12,0,0,0,139.77,0.0
562,18,37,5,49.97,25,Mixto,Recurrente,Norte,0.065,5,0,0,0,106.37,0.0
563,39,48,5,145.34,70,Tienda,Nuevo,Centro,0.117,8,5,0,0,213.47,0.0
564,31,28,2,104.35,60,Online,Recurrente,Norte,0.107,7,0,0,0,125.73,0.0
565,52,2,6,124.77,81,Online,Recurrente,Centro,0.178,7,0,0,0,213.84,0.0
566,33,38,3,162.49,18,Online,Recurrente,Sur,0.264,5,1,0,1,216.49,216.49
567,53,16,9,97.75,107,Tienda,Nuevo,Centro,0.187,9,2,0,1,195.61,195.61
568,45,42,6,88.28,34,Online,Recurrente,Centro,0.326,1,2,0,1,151.8,151.8
